corl0063,Stocky hawkfish (Cirrhitus pinnulatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0063.htm,http://www.photolib.noaa.gov/bigs/corl0063.jpg,http://www.photolib.noaa.gov/700s/corl0063.jpg
corl0064,Moorish idol (Zanclus cornutus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0064.htm,http://www.photolib.noaa.gov/bigs/corl0064.jpg,http://www.photolib.noaa.gov/700s/corl0064.jpg
corl0065,Yellowfin goatfish (Mulloidichthys vanicolensis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0065.htm,http://www.photolib.noaa.gov/bigs/corl0065.jpg,http://www.photolib.noaa.gov/700s/corl0065.jpg
corl0066,Hawaiian dascyllus (Dascyllus albisella),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0066.htm,http://www.photolib.noaa.gov/bigs/corl0066.jpg,http://www.photolib.noaa.gov/700s/corl0066.jpg
corl0067,Oval butterflyfish (Chaetodon lunulatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0067.htm,http://www.photolib.noaa.gov/bigs/corl0067.jpg,http://www.photolib.noaa.gov/700s/corl0067.jpg
corl0068,Giant trevally (Caranx ignobilis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0068.htm,http://www.photolib.noaa.gov/bigs/corl0068.jpg,http://www.photolib.noaa.gov/700s/corl0068.jpg
corl0069,Morwong (Cheilodactylus vittatus) foreground - masked angelfish (Genicanthus personatus) behind.,Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0069.htm,http://www.photolib.noaa.gov/bigs/corl0069.jpg,http://www.photolib.noaa.gov/700s/corl0069.jpg
corl0070,Milletseed butterflyfish (Chaetodon miliaris),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0070.htm,http://www.photolib.noaa.gov/bigs/corl0070.jpg,http://www.photolib.noaa.gov/700s/corl0070.jpg
corl0071,Goldsaddle goatfish (Parupeneus cyclostomus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0071.htm,http://www.photolib.noaa.gov/bigs/corl0071.jpg,http://www.photolib.noaa.gov/700s/corl0071.jpg
corl0072,Galapagos shark (Carcharhinus galapagensis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0072.htm,http://www.photolib.noaa.gov/bigs/corl0072.jpg,http://www.photolib.noaa.gov/700s/corl0072.jpg
